"item-count";"item-percent";"item-value";"ProfileInternalColumnName";"ProfileSourceAttributeType";"ProfileSourceAttributeName";"ProfileInputName";"FrequencyType";"rollup_SourceAttributeName";"rollup_column";"rollup_name";"rollup_value"
2;"66.6666666667%";;"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"4";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
2;"66.6666666667%";;"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"4";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
2;"66.6666666667%";;"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"3";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";;"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"Z021";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"Z049";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"50%";"33";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"43";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"Shute Arlie";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"Volle Elbert";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
2;"100%";"mal";"S_2";"STRING";"GD";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"1940-02-9";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"1952-08-07";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"1940-02-10";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"1952-08-08";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
2;"100%";"07801211963";"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"44 7700 900272";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"44 7700 900696";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"jane.watson@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"john.smith@.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"2";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"4";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"3";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"4";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"3";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"4";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
2;"100%";;"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"50%";"48";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";"97";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";"Idiart Renaldo";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";"Nogoda Garth";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
2;"100%";"Mal";"S_2";"STRING";"GD";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";"1966-04-11";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";"2001-04-14";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";"1966-04-12";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";"2001-04-15";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";;"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";"07801211963";"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";"44 7700 900147";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";"44 7700 900537";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";;"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";"smith.john@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
2;"100%";;"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";;"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";"4";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
2;"100%";;"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";;"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";"Z051";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"50%";"17";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";"38";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";"A. Whitman";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";"Esteban Foussell";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
2;"100%";"male";"S_2";"STRING";"GD";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";"1956-05-16";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";"1972-09-00";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";"1956-05-17";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";"1972-09-01";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";;"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";"07801211963";"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";"44 7700 900198";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";"44 7700 900662";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
2;"100%";;"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";"2";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";"4";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";"2";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";"4";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
2;"100%";"1";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";"Z021";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"50%";"Z049";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"100%";"27";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"100%";"Overland Spring";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"100%";"Male";"S_2";"STRING";"GD";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"100%";"1944-08-05";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"100%";"1944-08-06";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"100%";;"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"100%";"44 7700 900525";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"100%";"john.will.smith@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"100%";"4";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"100%";"4";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"100%";"1";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"100%";;"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"50%";"31";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"46";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"Lupita Isidoro";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"Sarmiento Olene";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
2;"100%";"mle";"S_2";"STRING";"GD";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"1992-04-28";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"1997-12-03";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"1992-04-29";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"1997-12-04";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
2;"100%";"HI:123456";"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"44 7700 900155";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"44 7700 900991,44 7700 900059";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"jane.watson@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"john.w.smith@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"1";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"4";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"1";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"4";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"3";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"4";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"Z049";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"50%";"Z051";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"100%";"21";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"100%";"Mestrovich Jolanda";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"100%";"phemail";"S_2";"STRING";"GD";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"100%";"1984-05-21";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"100%";"1984-05-22";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"100%";;"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"100%";"44 7700 900425";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"100%";"dr.john.smith@gmail.c";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"100%";"3";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"100%";"4";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"100%";"4";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"100%";;"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"2.5641025641%";"3";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"5";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"6";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"7";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"8";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"28";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"29";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"45";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"47";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"50";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"51";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"52";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"53";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"54";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"56";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"57";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"58";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"59";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"60";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"62";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"63";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"65";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"67";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"69";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"75";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"77";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"78";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"79";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"81";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"82";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"86";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"87";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"88";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"89";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"92";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"93";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"94";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"95";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"101";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Alyson Haaz Mr";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Armstead Eryn";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Daniel Right Mr";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Deemer Wenona Mrs";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Glynis Schnitzer BDS";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Halpain Vania Ms";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Jeanett Dicecco Mrs";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"John Smiht Mr";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"John William Smith";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Lebrecht Jacinto Mr";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Loriann Blaydon";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Mable Grill Ms";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Mr Denver Rotty";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Mr Loren Sowinski";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Mr Peter Jenkins";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Mr Smith John";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Mr. John Smith";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"MR. Rolff Kellye";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Mr. Teodora Ramagano";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Mrs Jehlicka Lorenza";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Mrs Nicol Lowthert";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Mrs Reichart Carlotta";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Mrs Sar Maragret";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Mrs Valorie Finnel";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Ms Babbin Tiffani";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Ms Blaszczyk Chantel";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Ms Krystle Kulseth";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Ms Sauber Candis";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Ms. Jane Watson";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Ms. Keesha Bonanni";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Ms. Maryln Kishimoto";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Penalver Margarite";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Rebecca May";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Steven Govin";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Stoneman Willa";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Tomas Kloberdanz Mr";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Turnley Denae Mr";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"wyomi neles Ms";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"Zoll Kelvin";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
39;"100%";;"S_2";"STRING";"GD";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"5.1282051282%";;"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
8;"20.5128205128%";"2001.07.01";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
7;"17.9487179487%";"2003-12-06";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
3;"7.6923076923%";"01\\01\\1998";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
3;"7.6923076923%";"16.11.1978";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"5.1282051282%";"NULL";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"16.12.1978";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1905-06-02";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1933-09-01";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1939-05-11";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1952-12-18";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1953-06-22";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1956-05-15";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1960-09-15";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1971-03-27";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1988-10-25";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1993-03-04";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"2001-05-06";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"4038-11-20";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"5.1.1982";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"5.1282051282%";;"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
